1; 0.001737; 1000; 6
2; 0.003244; 1000; 6
3; 0.004892; 1000; 6
4; 0.006296; 1000; 6
5; 0.008022; 1000; 6
6; 0.002993; 1000; 6
7; 0.004084; 1000; 6
8; 0.005296; 1000; 6
9; 0.007331; 1000; 6
10; 0.008434; 1000; 6
11; 0.010464; 1000; 6
12; 0.005473; 1000; 6
13; 0.007404; 1000; 6
14; 0.008339; 1000; 6
15; 0.010050; 1000; 6
16; 0.009994; 1000; 6
17; 0.013347; 1000; 6
18; 0.005505; 1000; 6
19; 0.009604; 1000; 6
20; 0.009278; 1000; 6
21; 0.009590; 1000; 6
22; 0.014294; 1000; 6
23; 0.015498; 1000; 6
24; 0.010575; 1000; 6
25; 0.009400; 1000; 6
26; 0.013113; 1000; 6
27; 0.015438; 1000; 6
28; 0.013436; 1000; 6
29; 0.015347; 1000; 6
30; 0.013470; 1000; 6
31; 0.014542; 1000; 6
32; 0.011382; 1000; 6
33; 0.019581; 1000; 6
34; 0.018975; 1000; 6
35; 0.016822; 1000; 6
36; 0.015915; 1000; 6
37; 0.012360; 1000; 6
38; 0.020394; 1000; 6
39; 0.017223; 1000; 6
40; 0.020275; 1000; 6
41; 0.022843; 1000; 6
42; 0.012230; 1000; 6
43; 0.015870; 1000; 6
44; 0.016949; 1000; 6
45; 0.020419; 1000; 6
46; 0.018584; 1000; 6
47; 0.026144; 1000; 6
48; 0.022533; 1000; 6
49; 0.019216; 1000; 6
50; 0.020974; 1000; 6
51; 0.020887; 1000; 6
52; 0.024244; 1000; 6
53; 0.020656; 1000; 6
54; 0.019008; 1000; 6
55; 0.024017; 1000; 6
56; 0.022638; 1000; 6
57; 0.023809; 1000; 6
58; 0.022097; 1000; 6
59; 0.032551; 1000; 6
60; 0.022079; 1000; 6
61; 0.022664; 1000; 6
62; 0.020167; 1000; 6
63; 0.024037; 1000; 6
64; 0.028377; 1000; 6
65; 0.029354; 1000; 6
66; 0.020994; 1000; 6
67; 0.023142; 1000; 6
68; 0.025974; 1000; 6
69; 0.033132; 1000; 6
70; 0.034461; 1000; 6
71; 0.032773; 1000; 6
72; 0.025510; 1000; 6
73; 0.025325; 1000; 6
74; 0.028284; 1000; 6
75; 0.032299; 1000; 6
76; 0.028453; 1000; 6
77; 0.027349; 1000; 6
78; 0.029783; 1000; 6
79; 0.032433; 1000; 6
80; 0.029832; 1000; 6
81; 0.035654; 1000; 6
82; 0.027230; 1000; 6
83; 0.031607; 1000; 6
84; 0.031141; 1000; 6
85; 0.031626; 1000; 6
86; 0.035156; 1000; 6
87; 0.033562; 1000; 6
88; 0.031498; 1000; 6
89; 0.034563; 1000; 6
90; 0.034775; 1000; 6
91; 0.038485; 1000; 6
92; 0.035779; 1000; 6
93; 0.035574; 1000; 6
94; 0.039224; 1000; 6
95; 0.043111; 1000; 6
96; 0.036305; 1000; 6
97; 0.037071; 1000; 6
98; 0.034951; 1000; 6
99; 0.037255; 1000; 6
100; 0.034673; 1000; 6
101; 0.037627; 1000; 6
102; 0.040929; 1000; 6
103; 0.040704; 1000; 6
104; 0.035369; 1000; 6
105; 0.036972; 1000; 6
106; 0.042628; 1000; 6
107; 0.046694; 1000; 6
108; 0.043678; 1000; 6
109; 0.038473; 1000; 6
110; 0.036428; 1000; 6
111; 0.045328; 1000; 6
112; 0.051923; 1000; 6
113; 0.049878; 1000; 6
114; 0.039985; 1000; 6
115; 0.043950; 1000; 6
116; 0.046481; 1000; 6
117; 0.042809; 1000; 6
118; 0.045500; 1000; 6
119; 0.044717; 1000; 6
120; 0.042872; 1000; 6
121; 0.045662; 1000; 6
122; 0.045495; 1000; 6
123; 0.044661; 1000; 6
124; 0.039290; 1000; 6
125; 0.043115; 1000; 6
126; 0.046274; 1000; 6
127; 0.047208; 1000; 6
128; 0.047903; 1000; 6
129; 0.051663; 1000; 6
130; 0.054395; 1000; 6
131; 0.042586; 1000; 6
132; 0.042339; 1000; 6
133; 0.047957; 1000; 6
134; 0.052418; 1000; 6
135; 0.059973; 1000; 6
136; 0.053804; 1000; 6
137; 0.064919; 1000; 6
138; 0.076964; 1000; 6
139; 0.060514; 1000; 6
140; 0.060954; 1000; 6
141; 0.062039; 1000; 6
142; 0.057688; 1000; 6
143; 0.058949; 1000; 6
144; 0.053884; 1000; 6
145; 0.054204; 1000; 6
146; 0.052091; 1000; 6
147; 0.056119; 1000; 6
148; 0.057880; 1000; 6
149; 0.055871; 1000; 6
150; 0.050740; 1000; 6
151; 0.050787; 1000; 6
152; 0.059677; 1000; 6
153; 0.050981; 1000; 6
154; 0.063715; 1000; 6
155; 0.054132; 1000; 6
156; 0.054889; 1000; 6
157; 0.060059; 1000; 6
158; 0.065087; 1000; 6
159; 0.057791; 1000; 6
160; 0.054784; 1000; 6
161; 0.057364; 1000; 6
162; 0.059176; 1000; 6
163; 0.058498; 1000; 6
164; 0.061949; 1000; 6
165; 0.062857; 1000; 6
166; 0.053961; 1000; 6
167; 0.062743; 1000; 6
168; 0.062234; 1000; 6
169; 0.064020; 1000; 6
170; 0.056034; 1000; 6
171; 0.062553; 1000; 6
172; 0.075343; 1000; 6
173; 0.073605; 1000; 6
174; 0.069115; 1000; 6
175; 0.062228; 1000; 6
176; 0.066425; 1000; 6
177; 0.073522; 1000; 6
178; 0.064923; 1000; 6
179; 0.071113; 1000; 6
180; 0.062465; 1000; 6
181; 0.071431; 1000; 6
182; 0.065567; 1000; 6
183; 0.073766; 1000; 6
184; 0.064353; 1000; 6
185; 0.076361; 1000; 6
186; 0.068530; 1000; 6
187; 0.066615; 1000; 6
188; 0.073476; 1000; 6
189; 0.065322; 1000; 6
190; 0.058995; 1000; 6
191; 0.077986; 1000; 6
192; 0.078105; 1000; 6
193; 0.076403; 1000; 6
194; 0.069602; 1000; 6
195; 0.071481; 1000; 6
196; 0.066707; 1000; 6
197; 0.074139; 1000; 6
198; 0.066321; 1000; 6
199; 0.074074; 1000; 6
200; 0.072300; 1000; 6
201; 0.068261; 1000; 6
202; 0.075153; 1000; 6
203; 0.092614; 1000; 6
204; 0.078173; 1000; 6
205; 0.081822; 1000; 6
206; 0.068669; 1000; 6
207; 0.076952; 1000; 6
208; 0.073589; 1000; 6
209; 0.073059; 1000; 6
210; 0.079981; 1000; 6
211; 0.076470; 1000; 6
212; 0.070022; 1000; 6
213; 0.076544; 1000; 6
214; 0.077289; 1000; 6
215; 0.075719; 1000; 6
216; 0.067853; 1000; 6
217; 0.093677; 1000; 6
218; 0.082249; 1000; 6
219; 0.081593; 1000; 6
220; 0.082866; 1000; 6
221; 0.089585; 1000; 6
222; 0.087166; 1000; 6
223; 0.078659; 1000; 6
224; 0.083520; 1000; 6
225; 0.081111; 1000; 6
226; 0.068139; 1000; 6
227; 0.082046; 1000; 6
228; 0.078458; 1000; 6
229; 0.080705; 1000; 6
230; 0.089420; 1000; 6
231; 0.084521; 1000; 6
232; 0.093946; 1000; 6
233; 0.089135; 1000; 6
234; 0.086686; 1000; 6
235; 0.094341; 1000; 6
236; 0.082621; 1000; 6
237; 0.080665; 1000; 6
238; 0.086813; 1000; 6
239; 0.088272; 1000; 6
240; 0.083195; 1000; 6
241; 0.083202; 1000; 6
242; 0.093291; 1000; 6
243; 0.082344; 1000; 6
244; 0.085323; 1000; 6
245; 0.115760; 1000; 6
246; 0.111668; 1000; 6
247; 0.085508; 1000; 6
248; 0.081586; 1000; 6
249; 0.091107; 1000; 6
250; 0.083386; 1000; 6
251; 0.086778; 1000; 6
252; 0.085138; 1000; 6
253; 0.093916; 1000; 6
254; 0.096936; 1000; 6
255; 0.090703; 1000; 6
256; 0.099107; 1000; 6
257; 0.086481; 1000; 6
258; 0.089045; 1000; 6
259; 0.103792; 1000; 6
260; 0.096162; 1000; 6
261; 0.098810; 1000; 6
262; 0.094757; 1000; 6
263; 0.097254; 1000; 6
264; 0.095962; 1000; 6
265; 0.105779; 1000; 6
266; 0.103675; 1000; 6
267; 0.101637; 1000; 6
268; 0.094349; 1000; 6
269; 0.089941; 1000; 6
270; 0.103826; 1000; 6
271; 0.098912; 1000; 6
272; 0.099584; 1000; 6
273; 0.104169; 1000; 6
274; 0.099676; 1000; 6
275; 0.094665; 1000; 6
276; 0.092031; 1000; 6
277; 0.095743; 1000; 6
278; 0.098346; 1000; 6
279; 0.109604; 1000; 6
280; 0.106953; 1000; 6
281; 0.097075; 1000; 6
282; 0.104803; 1000; 6
283; 0.103465; 1000; 6
284; 0.106728; 1000; 6
285; 0.101687; 1000; 6
286; 0.099699; 1000; 6
287; 0.102544; 1000; 6
288; 0.102144; 1000; 6
289; 0.117615; 1000; 6
290; 0.101458; 1000; 6
291; 0.101978; 1000; 6
292; 0.104140; 1000; 6
293; 0.110592; 1000; 6
294; 0.108459; 1000; 6
295; 0.105479; 1000; 6
296; 0.097698; 1000; 6
297; 0.100393; 1000; 6
298; 0.108598; 1000; 6
299; 0.111671; 1000; 6
300; 0.103356; 1000; 6
301; 0.107699; 1000; 6
302; 0.102900; 1000; 6
303; 0.115134; 1000; 6
304; 0.121227; 1000; 6
305; 0.103474; 1000; 6
306; 0.108362; 1000; 6
307; 0.109646; 1000; 6
308; 0.103770; 1000; 6
309; 0.105866; 1000; 6
310; 0.109757; 1000; 6
311; 0.120684; 1000; 6
312; 0.120489; 1000; 6
313; 0.105077; 1000; 6
314; 0.106499; 1000; 6
315; 0.110424; 1000; 6
316; 0.105152; 1000; 6
317; 0.111149; 1000; 6
318; 0.122686; 1000; 6
319; 0.122360; 1000; 6
320; 0.121851; 1000; 6
321; 0.123445; 1000; 6
322; 0.134298; 1000; 6
323; 0.123450; 1000; 6
324; 0.119885; 1000; 6
325; 0.109834; 1000; 6
326; 0.111706; 1000; 6
327; 0.132434; 1000; 6
328; 0.131601; 1000; 6
329; 0.115153; 1000; 6
330; 0.115763; 1000; 6
331; 0.115745; 1000; 6
332; 0.120709; 1000; 6
333; 0.126751; 1000; 6
334; 0.122767; 1000; 6
335; 0.119367; 1000; 6
336; 0.129907; 1000; 6
337; 0.119182; 1000; 6
338; 0.110821; 1000; 6
339; 0.126349; 1000; 6
340; 0.124197; 1000; 6
341; 0.127568; 1000; 6
342; 0.126788; 1000; 6
343; 0.122618; 1000; 6
344; 0.122582; 1000; 6
345; 0.125972; 1000; 6
346; 0.123583; 1000; 6
347; 0.126545; 1000; 6
348; 0.122387; 1000; 6
349; 0.130819; 1000; 6
350; 0.124735; 1000; 6
351; 0.124771; 1000; 6
352; 0.126810; 1000; 6
353; 0.125835; 1000; 6
354; 0.123927; 1000; 6
355; 0.128058; 1000; 6
356; 0.129636; 1000; 6
357; 0.123453; 1000; 6
358; 0.121565; 1000; 6
359; 0.139107; 1000; 6
360; 0.123984; 1000; 6
361; 0.132570; 1000; 6
362; 0.129352; 1000; 6
363; 0.128476; 1000; 6
364; 0.131145; 1000; 6
365; 0.125836; 1000; 6
366; 0.136690; 1000; 6
367; 0.116656; 1000; 6
368; 0.128475; 1000; 6
369; 0.137171; 1000; 6
370; 0.148164; 1000; 6
371; 0.119916; 1000; 6
372; 0.142345; 1000; 6
373; 0.132814; 1000; 6
374; 0.133034; 1000; 6
375; 0.124905; 1000; 6
376; 0.132583; 1000; 6
377; 0.148308; 1000; 6
378; 0.133969; 1000; 6
379; 0.140829; 1000; 6
380; 0.150500; 1000; 6
381; 0.131311; 1000; 6
382; 0.128202; 1000; 6
383; 0.134061; 1000; 6
384; 0.128503; 1000; 6
385; 0.138962; 1000; 6
386; 0.137569; 1000; 6
387; 0.147969; 1000; 6
388; 0.131015; 1000; 6
389; 0.134563; 1000; 6
390; 0.138047; 1000; 6
391; 0.135714; 1000; 6
392; 0.129072; 1000; 6
393; 0.149877; 1000; 6
394; 0.127303; 1000; 6
395; 0.134246; 1000; 6
396; 0.132298; 1000; 6
397; 0.148334; 1000; 6
398; 0.150145; 1000; 6
399; 0.140576; 1000; 6
400; 0.133638; 1000; 6
401; 0.137938; 1000; 6
402; 0.148968; 1000; 6
403; 0.142513; 1000; 6
404; 0.144954; 1000; 6
405; 0.136707; 1000; 6
406; 0.139418; 1000; 6
407; 0.154865; 1000; 6
408; 0.142420; 1000; 6
409; 0.150245; 1000; 6
410; 0.131412; 1000; 6
411; 0.140617; 1000; 6
412; 0.143301; 1000; 6
413; 0.154701; 1000; 6
414; 0.137357; 1000; 6
415; 0.151762; 1000; 6
416; 0.142378; 1000; 6
417; 0.148443; 1000; 6
418; 0.141616; 1000; 6
419; 0.146312; 1000; 6
420; 0.151434; 1000; 6
421; 0.139764; 1000; 6
422; 0.148613; 1000; 6
423; 0.153481; 1000; 6
424; 0.193722; 1000; 6
425; 0.141957; 1000; 6
426; 0.146165; 1000; 6
427; 0.143393; 1000; 6
428; 0.149564; 1000; 6
429; 0.147106; 1000; 6
430; 0.147795; 1000; 6
431; 0.149531; 1000; 6
432; 0.155699; 1000; 6
433; 0.152133; 1000; 6
434; 0.164830; 1000; 6
435; 0.159162; 1000; 6
436; 0.144790; 1000; 6
437; 0.147209; 1000; 6
438; 0.150127; 1000; 6
439; 0.150972; 1000; 6
440; 0.139006; 1000; 6
441; 0.155033; 1000; 6
442; 0.139133; 1000; 6
443; 0.143389; 1000; 6
444; 0.163744; 1000; 6
445; 0.163946; 1000; 6
446; 0.147034; 1000; 6
447; 0.154909; 1000; 6
448; 0.156449; 1000; 6
449; 0.153961; 1000; 6
450; 0.165100; 1000; 6
451; 0.147681; 1000; 6
452; 0.167567; 1000; 6
453; 0.161913; 1000; 6
454; 0.162070; 1000; 6
455; 0.163965; 1000; 6
456; 0.153877; 1000; 6
457; 0.167966; 1000; 6
458; 0.150497; 1000; 6
459; 0.164184; 1000; 6
460; 0.155039; 1000; 6
461; 0.173803; 1000; 6
462; 0.157031; 1000; 6
463; 0.155819; 1000; 6
464; 0.156548; 1000; 6
465; 0.171183; 1000; 6
466; 0.168053; 1000; 6
467; 0.154283; 1000; 6
468; 0.161333; 1000; 6
469; 0.162095; 1000; 6
470; 0.157714; 1000; 6
471; 0.160332; 1000; 6
472; 0.154336; 1000; 6
473; 0.159899; 1000; 6
474; 0.164706; 1000; 6
475; 0.174076; 1000; 6
476; 0.151447; 1000; 6
477; 0.151031; 1000; 6
478; 0.163767; 1000; 6
479; 0.179121; 1000; 6
480; 0.173019; 1000; 6
481; 0.167560; 1000; 6
482; 0.177038; 1000; 6
483; 0.168827; 1000; 6
484; 0.166295; 1000; 6
485; 0.154199; 1000; 6
486; 0.166863; 1000; 6
487; 0.183152; 1000; 6
488; 0.173290; 1000; 6
489; 0.178483; 1000; 6
490; 0.171684; 1000; 6
491; 0.181259; 1000; 6
492; 0.170860; 1000; 6
493; 0.179473; 1000; 6
494; 0.178449; 1000; 6
495; 0.197311; 1000; 6
496; 0.186715; 1000; 6
497; 0.175929; 1000; 6
498; 0.177065; 1000; 6
499; 0.164941; 1000; 6
500; 0.170228; 1000; 6
501; 0.175631; 1000; 6
502; 0.172930; 1000; 6
503; 0.181887; 1000; 6
504; 0.175229; 1000; 6
505; 0.186726; 1000; 6
506; 0.194936; 1000; 6
507; 0.174901; 1000; 6
508; 0.189985; 1000; 6
509; 0.186193; 1000; 6
510; 0.177724; 1000; 6
511; 0.184376; 1000; 6
512; 0.186003; 1000; 6
513; 0.173754; 1000; 6
514; 0.189587; 1000; 6
515; 0.178923; 1000; 6
516; 0.177476; 1000; 6
517; 0.165006; 1000; 6
518; 0.193894; 1000; 6
519; 0.215361; 1000; 6
520; 0.193078; 1000; 6
521; 0.183899; 1000; 6
522; 0.238775; 1000; 6
523; 0.210600; 1000; 6
524; 0.196634; 1000; 6
525; 0.179852; 1000; 6
526; 0.171092; 1000; 6
527; 0.183407; 1000; 6
528; 0.187202; 1000; 6
529; 0.200314; 1000; 6
530; 0.196934; 1000; 6
531; 0.186336; 1000; 6
532; 0.186321; 1000; 6
533; 0.184752; 1000; 6
534; 0.196627; 1000; 6
535; 0.199339; 1000; 6
536; 0.193716; 1000; 6
537; 0.191829; 1000; 6
538; 0.205116; 1000; 6
539; 0.179502; 1000; 6
540; 0.263051; 1000; 6
541; 0.267169; 1000; 6
542; 0.295412; 1000; 6
543; 0.201790; 1000; 6
544; 0.204534; 1000; 6
545; 0.203114; 1000; 6
546; 0.194174; 1000; 6
547; 0.216001; 1000; 6
548; 0.210862; 1000; 6
549; 0.191969; 1000; 6
550; 0.205797; 1000; 6
551; 0.195750; 1000; 6
552; 0.218304; 1000; 6
553; 0.213315; 1000; 6
554; 0.193480; 1000; 6
555; 0.198442; 1000; 6
556; 0.188140; 1000; 6
557; 0.191784; 1000; 6
558; 0.180676; 1000; 6
559; 0.190884; 1000; 6
560; 0.200188; 1000; 6
561; 0.180785; 1000; 6
562; 0.195105; 1000; 6
563; 0.214353; 1000; 6
564; 0.208880; 1000; 6
565; 0.254454; 1000; 6
566; 0.199931; 1000; 6
567; 0.218812; 1000; 6
568; 0.210639; 1000; 6
569; 0.225445; 1000; 6
570; 0.195345; 1000; 6
571; 0.205499; 1000; 6
572; 0.206113; 1000; 6
573; 0.208384; 1000; 6
574; 0.206951; 1000; 6
575; 0.206236; 1000; 6
576; 0.202864; 1000; 6
577; 0.216420; 1000; 6
578; 0.204308; 1000; 6
579; 0.213632; 1000; 6
580; 0.231026; 1000; 6
581; 0.258260; 1000; 6
582; 0.225669; 1000; 6
583; 0.222409; 1000; 6
584; 0.242879; 1000; 6
585; 0.250285; 1000; 6
586; 0.234037; 1000; 6
587; 0.234217; 1000; 6
588; 0.257642; 1000; 6
589; 0.231291; 1000; 6
590; 0.235615; 1000; 6
591; 0.222212; 1000; 6
592; 0.192365; 1000; 6
593; 0.207456; 1000; 6
594; 0.227980; 1000; 6
595; 0.216379; 1000; 6
596; 0.219759; 1000; 6
597; 0.194409; 1000; 6
598; 0.203016; 1000; 6
599; 0.199325; 1000; 6
600; 0.205880; 1000; 6
601; 0.210052; 1000; 6
602; 0.195502; 1000; 6
603; 0.199258; 1000; 6
604; 0.212146; 1000; 6
605; 0.205964; 1000; 6
606; 0.196941; 1000; 6
607; 0.215825; 1000; 6
608; 0.206214; 1000; 6
609; 0.210741; 1000; 6
610; 0.229392; 1000; 6
611; 0.231872; 1000; 6
612; 0.230477; 1000; 6
613; 0.215778; 1000; 6
614; 0.209638; 1000; 6
615; 0.212155; 1000; 6
616; 0.218914; 1000; 6
617; 0.208864; 1000; 6
618; 0.207159; 1000; 6
619; 0.229435; 1000; 6
620; 0.227547; 1000; 6
621; 0.210477; 1000; 6
622; 0.205355; 1000; 6
623; 0.212058; 1000; 6
624; 0.213932; 1000; 6
625; 0.228738; 1000; 6
626; 0.219030; 1000; 6
627; 0.210545; 1000; 6
628; 0.238336; 1000; 6
629; 0.218428; 1000; 6
630; 0.210169; 1000; 6
631; 0.208014; 1000; 6
632; 0.210661; 1000; 6
633; 0.228308; 1000; 6
634; 0.212230; 1000; 6
635; 0.201204; 1000; 6
636; 0.201086; 1000; 6
637; 0.208118; 1000; 6
638; 0.203916; 1000; 6
639; 0.221959; 1000; 6
640; 0.236956; 1000; 6
641; 0.232910; 1000; 6
642; 0.239358; 1000; 6
643; 0.241606; 1000; 6
644; 0.236737; 1000; 6
645; 0.238476; 1000; 6
646; 0.242458; 1000; 6
647; 0.235601; 1000; 6
648; 0.213883; 1000; 6
649; 0.231248; 1000; 6
650; 0.207522; 1000; 6
651; 0.249164; 1000; 6
652; 0.214361; 1000; 6
653; 0.225672; 1000; 6
654; 0.236268; 1000; 6
655; 0.232516; 1000; 6
656; 0.229085; 1000; 6
657; 0.228938; 1000; 6
658; 0.222184; 1000; 6
659; 0.220181; 1000; 6
660; 0.233406; 1000; 6
661; 0.221527; 1000; 6
662; 0.229187; 1000; 6
663; 0.229165; 1000; 6
664; 0.228235; 1000; 6
665; 0.234509; 1000; 6
666; 0.229448; 1000; 6
667; 0.211496; 1000; 6
668; 0.213184; 1000; 6
669; 0.229185; 1000; 6
670; 0.236028; 1000; 6
671; 0.235812; 1000; 6
672; 0.220331; 1000; 6
673; 0.226840; 1000; 6
674; 0.227964; 1000; 6
675; 0.220275; 1000; 6
676; 0.241449; 1000; 6
677; 0.220927; 1000; 6
678; 0.240508; 1000; 6
679; 0.250822; 1000; 6
680; 0.231000; 1000; 6
681; 0.238076; 1000; 6
682; 0.227187; 1000; 6
683; 0.227450; 1000; 6
684; 0.240224; 1000; 6
685; 0.226954; 1000; 6
686; 0.244510; 1000; 6
687; 0.241513; 1000; 6
688; 0.241148; 1000; 6
689; 0.243389; 1000; 6
690; 0.218219; 1000; 6
691; 0.242266; 1000; 6
692; 0.237891; 1000; 6
693; 0.232909; 1000; 6
694; 0.234742; 1000; 6
695; 0.227079; 1000; 6
696; 0.232667; 1000; 6
697; 0.239875; 1000; 6
698; 0.242511; 1000; 6
699; 0.219833; 1000; 6
700; 0.265747; 1000; 6
701; 0.243686; 1000; 6
702; 0.229853; 1000; 6
703; 0.245124; 1000; 6
704; 0.233441; 1000; 6
705; 0.222520; 1000; 6
706; 0.246891; 1000; 6
707; 0.256398; 1000; 6
708; 0.240346; 1000; 6
709; 0.250402; 1000; 6
710; 0.229129; 1000; 6
711; 0.244372; 1000; 6
712; 0.250978; 1000; 6
713; 0.243162; 1000; 6
714; 0.233137; 1000; 6
715; 0.230677; 1000; 6
716; 0.244825; 1000; 6
717; 0.240779; 1000; 6
718; 0.235880; 1000; 6
719; 0.245477; 1000; 6
720; 0.249686; 1000; 6
721; 0.227659; 1000; 6
722; 0.238624; 1000; 6
723; 0.252106; 1000; 6
724; 0.228392; 1000; 6
725; 0.249583; 1000; 6
726; 0.252150; 1000; 6
727; 0.237643; 1000; 6
728; 0.246154; 1000; 6
729; 0.241691; 1000; 6
730; 0.250528; 1000; 6
731; 0.247187; 1000; 6
732; 0.248158; 1000; 6
733; 0.251919; 1000; 6
734; 0.240714; 1000; 6
735; 0.244941; 1000; 6
736; 0.251670; 1000; 6
737; 0.246080; 1000; 6
738; 0.250821; 1000; 6
739; 0.242990; 1000; 6
740; 0.236138; 1000; 6
741; 0.255101; 1000; 6
742; 0.261145; 1000; 6
743; 0.254067; 1000; 6
744; 0.254997; 1000; 6
745; 0.255039; 1000; 6
746; 0.253567; 1000; 6
747; 0.253607; 1000; 6
748; 0.242069; 1000; 6
749; 0.241355; 1000; 6
750; 0.261559; 1000; 6
751; 0.251646; 1000; 6
752; 0.261262; 1000; 6
753; 0.268407; 1000; 6
754; 0.269463; 1000; 6
755; 0.252680; 1000; 6
756; 0.252354; 1000; 6
757; 0.254086; 1000; 6
758; 0.242928; 1000; 6
759; 0.265324; 1000; 6
760; 0.262964; 1000; 6
761; 0.255922; 1000; 6
762; 0.246629; 1000; 6
763; 0.247290; 1000; 6
764; 0.275022; 1000; 6
765; 0.274116; 1000; 6
766; 0.248971; 1000; 6
767; 0.262025; 1000; 6
768; 0.250896; 1000; 6
769; 0.261376; 1000; 6
770; 0.250478; 1000; 6
771; 0.256189; 1000; 6
772; 0.264856; 1000; 6
773; 0.278931; 1000; 6
774; 0.251352; 1000; 6
775; 0.249637; 1000; 6
776; 0.257073; 1000; 6
