1; 0.001479; 1000
2; 0.002985; 1000
3; 0.005175; 1000
4; 0.006577; 1000
5; 0.008727; 1000
6; 0.011658; 1000
7; 0.013841; 1000
8; 0.016088; 1000
9; 0.013828; 1000
10; 0.016683; 1000
11; 0.016774; 1000
12; 0.018686; 1000
13; 0.020012; 1000
14; 0.021764; 1000
15; 0.022758; 1000
16; 0.025330; 1000
17; 0.027386; 1000
18; 0.030612; 1000
19; 0.029012; 1000
20; 0.030758; 1000
21; 0.031574; 1000
22; 0.034472; 1000
23; 0.035209; 1000
24; 0.037846; 1000
25; 0.037892; 1000
26; 0.042547; 1000
27; 0.045269; 1000
28; 0.042578; 1000
29; 0.044495; 1000
30; 0.046219; 1000
31; 0.048371; 1000
32; 0.048705; 1000
33; 0.052511; 1000
34; 0.053612; 1000
35; 0.055510; 1000
36; 0.056704; 1000
37; 0.060017; 1000
38; 0.057539; 1000
39; 0.059483; 1000
40; 0.060223; 1000
41; 0.062417; 1000
42; 0.065040; 1000
43; 0.066358; 1000
44; 0.068676; 1000
45; 0.068342; 1000
46; 0.071070; 1000
47; 0.071767; 1000
48; 0.073733; 1000
49; 0.074861; 1000
50; 0.076240; 1000
51; 0.082458; 1000
52; 0.078926; 1000
53; 0.085803; 1000
54; 0.082483; 1000
55; 0.083813; 1000
56; 0.085728; 1000
57; 0.086896; 1000
58; 0.091447; 1000
59; 0.092099; 1000
60; 0.091087; 1000
61; 0.094805; 1000
62; 0.100371; 1000
63; 0.096054; 1000
64; 0.111290; 1000
65; 0.099304; 1000
66; 0.101050; 1000
67; 0.103283; 1000
68; 0.105212; 1000
69; 0.122946; 1000
70; 0.107583; 1000
71; 0.108598; 1000
72; 0.109771; 1000
73; 0.112897; 1000
74; 0.116358; 1000
75; 0.114548; 1000
76; 0.116131; 1000
77; 0.117284; 1000
78; 0.121131; 1000
79; 0.120898; 1000
80; 0.127752; 1000
81; 0.123134; 1000
82; 0.128559; 1000
83; 0.127350; 1000
84; 0.129553; 1000
85; 0.132265; 1000
86; 0.132986; 1000
87; 0.136307; 1000
88; 0.138211; 1000
89; 0.137675; 1000
90; 0.137850; 1000
91; 0.148327; 1000
92; 0.140378; 1000
93; 0.142780; 1000
94; 0.147568; 1000
95; 0.147452; 1000
96; 0.148355; 1000
97; 0.147980; 1000
98; 0.153144; 1000
99; 0.154623; 1000
100; 0.153777; 1000
101; 0.156058; 1000
102; 0.156315; 1000
103; 0.158495; 1000
104; 0.158736; 1000
105; 0.161790; 1000
106; 0.167615; 1000
107; 0.162406; 1000
108; 0.168160; 1000
109; 0.186241; 1000
110; 0.168799; 1000
111; 0.176310; 1000
112; 0.176123; 1000
113; 0.183625; 1000
114; 0.175317; 1000
